k,Rayyan ID,Title,Year,Species (Latin),Species (English),Genetic line (if applicable),Order,Family,Recording location,Group context,Juveniles present?,Number of animals,Number of vocalizations (total recorded),Number of vocalizations (included in analysis),Call classification,Full repertoire analysed?,"Repertoire size (hand, total)","Repertoire size (hand, juvenile) - indicate how many calls of total repertoire are juvenile ",Repertoire size (automated),Graded vs discrete (do authors mention reportoire is graded?),Data availability,Notes,Preselected non-noisy calls,Spectrogram type,FFT size,Window type,Overlap (%),Bandpass filtered,High pass freq threshold,Low pass freq threshold ,Notes (preprocess),Package,Number of features,Multi-unit calls?,Characteristics general,Syllables/units,Repeated measurements at multiple locations in call?,PRAAT measures,AvisoftSAS Lab Pro measurements,Raven Pro measurements,warblR measurements,Custom features,Custom measurement of:,Notes call features,Language,analysis_methods,Analysis based on:,Notes analysis,Open access,License,Done?,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,notes,doi,keywords,pubmed_id,pmc_id,PDF files,n_animals,n_recs_analysed,juvenile,rep_size
12/10/2025 22:55:37,rayyan-305067337,"Acoustically diverse vocalization repertoire in the Himalayan leaf-nosed bat, a widely distributed Hipposideros species.",2016,Hipposideros armiger,Himalayan leaf-nosed bat,,Chiroptera,Hipposideridae,field,group,Unknown,,,,"Hand, Automated",Yes,35,,18,No,No,Automated repertoire only for simple syllables,yes,,1024,Hamming,93.75,No,,,,not reported,10,No,duration,,,,,,,peak freq; min freq; max freq; bandwidth; time to peak freq; time to max freq; center freq; fmax-bandwidth/2); number of harmonics,F0,"multi-syllable calls, but only individual syllables considered; 10 parameters for further analysis, a few qualitative additional features not used for analysis",JMP Pro,"LDA, K-means clustering, MDS",features,,No,,x,rayyan-305067337,"Acoustically diverse vocalization repertoire in the Himalayan leaf-nosed bat, a widely distributed Hipposideros species.",2016,11.0,,The Journal Of The Acoustical Society Of America,1520-8524 (Electronic),140.0,5.0,3765,Lin A and Jiang T and Feng J and Kanwal JS,https://pubmed.ncbi.nlm.nih.gov/27908088/,eng,,United States,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1121/1.4966286,"Acoustics;Animals;*Chiroptera;Interpersonal Relations;Sound Spectrography;Vocalization, Animal",27908088,,,,,0.0,35
13/10/2025 22:12:42,rayyan-305067339,Context-related call combinations in female Diana monkeys.,2012,Cercopithecus diana diana,Diana monkey,,Primates,Cercopithecidae,field,group,Yes,,,2129,Hand,No,4,,,,No,females only; explicitly not graded repertoire,yes,,,,,,,,None mentioned,Raven Pro,3,Some,duration,,,,,,,F0 min; F0 max,F0,,SPSS,DFA,features,,No,,x,rayyan-305067339,Context-related call combinations in female Diana monkeys.,2012,5.0,,Animal Cognition,1435-9456 (Electronic),15.0,3.0,327-39,Candiotti A and Zuberbühler K and Lemasson A,https://pubmed.ncbi.nlm.nih.gov/21947942/,eng,,Germany,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1007/s10071-011-0456-8,"Acoustics;Animals;Cercopithecus/*psychology;Environment;Female;Male;Social Behavior;Social Environment;*Vocalization, Animal",21947942,,,,2129,0.0,4
03/11/2025 11:35:49,rayyan-305067351,Comparative analyses of age- and sex-specific patterns of vocal behaviour in four species of Old World monkeys.,1991,Macaca silenus,lion-tailed macaque,,Primates,Cercopithecidae,field,group,Yes,42,,,Hand,Yes,21,5.0,,Yes,No,,yes,,,,,,,,not reported,not specified,,,,,,,,,,,,no further analysis,not specified,,,no further analysis,No,,x,rayyan-305067351,Comparative analyses of age- and sex-specific patterns of vocal behaviour in four species of Old World monkeys.,1991,,,Folia Primatologica; International Journal Of Primatology,0015-5713 (Print),56.0,3.0,133-56,Hohmann G,https://pubmed.ncbi.nlm.nih.gov/1885113/,eng,,Netherlands,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1159/000156538,"Aging/*physiology;Animals;Cercopithecidae/*physiology;Female;Macaca/*physiology;Male;*Sex Characteristics;Species Specificity;Tape Recording;*Vocalization, Animal",1885113,,,42,,5.0,21
15/10/2025 11:04:08,rayyan-305067386,Do sexual calls in female black capuchin monkeys (Sapajus nigritus) vary with fertility? An acoustic analysis.,2018,Sapajus nigritus,black capuchin,,Primates,Cebidae,field,group,Unknown,12,,210,Hand,No,7,,,No,No,female sexual calls onlyl,yes,,512,Hamming,87.5,,,,,Avisoft-SASLab Pro,22,Some,duration,"unit duration, inter unit interval, number of units, unit range (units/s), Flat frequency unit rate; proportion flat frequency units; downsweep unit rate; proportion downsweeps; concave unit rate; proportion concaves; upsweep rate; proportion upsweeps; waveform unit rate; proportion waveforms; noisy unit rate; proportion noisy",,,,,,bout rate; units/sequences; different units per sequence,,,SPSS,"PCA, two-step clustering",features,,No,,x,rayyan-305067386,Do sexual calls in female black capuchin monkeys (Sapajus nigritus) vary with fertility? An acoustic analysis.,2018,9.0,,American Journal Of Primatology,1098-2345 (Electronic),80.0,9.0,e22920,Bernaldo de Quirós E and Wheeler BC and Hammerschmidt K and Heistermann M and Tiddi B,https://pubmed.ncbi.nlm.nih.gov/30296346/,eng,,United States,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1002/ajp.22920,"Animals;Argentina;Cebinae/*physiology;Copulation;Female;*Fertility;*Vocalization, Animal",30296346,,,12,210,0.0,7
15/10/2025 11:49:40,rayyan-305067394,Vocalizations of wild Asian elephants (Elephas maximus): structural classification and social context.,2009,Elephas maximus,Asian elephant,,Proboscidea,Elephantidae,field,group,Yes,154,371.0,258,Hand,Yes,4,,,Yes,No,,yes,,,,,,,,nothing reported,"MATLAB, Praat",16,Some,duration,,,"mean F0, max F0, min F0, range F0, start f0, end f0",,,,max freq; min freq; HNR; Frequencies of the first through seventh spectral peaks in the LPC spectrum; Amplitudes of the first through seventh spectral peaks in the LPC spectrum; Rumble peaks; time to max F0; time to min F0; Frequency change per unit time for the fourth harmonic,"F0, formants, amplitude",,Statistica,UPGMA,features,,No,,x,rayyan-305067394,Vocalizations of wild Asian elephants (Elephas maximus): structural classification and social context.,2009,11.0,,The Journal Of The Acoustical Society Of America,1520-8524 (Electronic),126.0,5.0,2768-78,Nair S and Balakrishnan R and Seelamantula CS and Sukumar R,https://pubmed.ncbi.nlm.nih.gov/19894852/,eng,,United States,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1121/1.3224717,"*Acoustics;Age Factors;Animals;Animals, Wild;*Behavior, Animal;Elephants/*physiology;Female;India;Male;*Social Behavior;Trees;Vocalization, Animal/*physiology",19894852,,,154,258,0.0,4
27/10/2025 22:08:28,rayyan-305067426,Vocalizations of howler monkeys (Alouatta palliata) in southwestern Panama.,1976,Alouatta palliata,howler monkey,,Primates,Atelidae,field,group,Yes,151,,,Hand,Yes,26,,,Yes,No,,,,,,,,,,no further analysis,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-305067426,Vocalizations of howler monkeys (Alouatta palliata) in southwestern Panama.,1976,,,Folia Primatologica; International Journal Of Primatology,0015-5713 (Print),26.0,2.0,81-108,Baldwin JD and Baldwin JI,https://pubmed.ncbi.nlm.nih.gov/821833/,eng,,Netherlands,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1159/000155733,"Alouatta/*physiology;Animals;Female;Haplorhini/*physiology;Male;Panama;Social Behavior;*Vocalization, Animal",821833,,,151,,0.0,26
29/10/2025 08:57:14,rayyan-305067514,Acoustic structure of forest elephant rumbles: a test of the ambiguity reduction hypothesis.,2019,Loxodonta cyclotis,forest elephant,,Proboscidea,Elephantidae,field,group,Unknown,unknown,,686,Automated,No,,,,Yes,Upon request,repertoire size 5-8,yes,,,Hanning/Hann,,Yes,10.0,250.0,,Raven Pro,21,No,duration,,,,,"max/peak frequency, center frequency, center time, 1st quartile time, 3rd quartile time, duration 90%",,F2 center freq; difference between F2 and F1 center freq; F1 max; F1 min; F1 range; F1 average; time to max F1; time to min F1; start slope; mid slope; end slope; end freq; max/ave F1; ave/min F1; coefficient of freq modulation; jitter factor; freq range/(mean freq)^2,formants,Analysis of F1 instead of F0,R,"DFA, PCA, GMM",features,,No,,x,rayyan-305067514,Acoustic structure of forest elephant rumbles: a test of the ambiguity reduction hypothesis.,2019,11.0,,Animal Cognition,1435-9456 (Electronic),22.0,6.0,1115-1128,Hedwig D and Verahrami AK and Wrege PH,https://pubmed.ncbi.nlm.nih.gov/31535246/,eng,,Germany,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1007/s10071-019-01304-y,"Acoustics;Animal Communication;Animals;*Elephants;Forests;Vocalization, Animal",31535246,,,-1,686,0.0,
29/10/2025 12:33:44,rayyan-305067532,Sources of acoustic variation: implications for production specificity and call categorization in chacma baboon (Papio ursinus) grunts.,2011,Papio ursinus,Chacma baboon,,Primates,Cercopithecidae,field,group,Yes,30,,2306,Hand,No,4,,,Yes,No,,yes,,1024,Hamming,98.43,,,,,LMA; Praat,16,No,duration,,,,,,,mean F0; time to max F0; F0 trend; PF mean; bandwidth; Q25; dominant frequency band; amplitude F1/F0; HNR; percent tonal; mean freq F1-4,"F0, peak frequency, formants",,not specified,,features,DFA only for identity,No,,x,rayyan-305067532,Sources of acoustic variation: implications for production specificity and call categorization in chacma baboon (Papio ursinus) grunts.,2011,3.0,,The Journal Of The Acoustical Society Of America,1520-8524 (Electronic),129.0,3.0,1631-41,Meise K and Keller C and Cowlishaw G and Fischer J,https://pubmed.ncbi.nlm.nih.gov/21428526/,eng,,United States,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1121/1.3531944,"Animals;Arousal;Auditory Perception;Discrimination, Psychological;Feeding Behavior;Female;Maternal Behavior;Papio ursinus/*physiology;Signal Processing, Computer-Assisted;Social Behavior;Sound Spectrography;Species Specificity;*Vocalization, Animal/classification",21428526,,,30,2306,0.0,4
04/11/2025 17:12:28,rayyan-305067587,Does Social Complexity Drive Vocal Complexity? Insights from the Two African Elephant Species,2021,Loxodonta africana,African savanna elephant,,Proboscidea,Elephantidae,field,group,Yes,53,6642.0,1177,Hand,Yes,unclear,,,Yes,Upon request,,yes,,,,,,,,not further reported,Signal,unclear,,duration,,,,,,,,,"Unclear what measurements taken: ""we used Signal 4.0 to take acoustic measurements.""",not specified,,,,Yes,CC BY 4.0,x,rayyan-305067587,Does Social Complexity Drive Vocal Complexity? Insights from the Two African Elephant Species.,2021,10.0,27.0,Animals : An Open Access Journal From Mdpi,2076-2615 (Print),11.0,11.0,,Hedwig D and Poole J and Granli P,https://pubmed.ncbi.nlm.nih.gov/34827803/,eng,,Switzerland,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.3390/ani11113071,,34827803,PMC8614502,,53,1177,0.0,-1
04/11/2025 17:23:52,rayyan-305067587,Does Social Complexity Drive Vocal Complexity? Insights from the Two African Elephant Species.,2021,Loxodonta cyclotis,African forest elephant,,Proboscidea,Elephantidae,field,group,Yes,32,524.0,246,Hand,Yes,6,,,Yes,Upon request,,yes,,1224,Hanning/Hann,,No,,,,Raven Pro,unclear,,,,,,,,,,,,not specified,DFA,,,Yes,CC BY 4.0,x,rayyan-305067587,Does Social Complexity Drive Vocal Complexity? Insights from the Two African Elephant Species.,2021,10.0,27.0,Animals : An Open Access Journal From Mdpi,2076-2615 (Print),11.0,11.0,,Hedwig D and Poole J and Granli P,https://pubmed.ncbi.nlm.nih.gov/34827803/,eng,,Switzerland,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.3390/ani11113071,,34827803,PMC8614502,,32,246,0.0,6
12/01/2026 21:50:49,rayyan-305067676,Chimpanzees produce diverse vocal sequences with ordered and recombinatorial properties.,2022,Pan troglodytes,chimpanzee,,Primates,Hominidae,field,,No,46,,4826,Hand,Yes,12,,,Yes,Upon request,,yes,,,,,,,,not further reported,not specified,,,,,,,,,,,,,not specified,,,,Yes,CC BY 4.0,x,rayyan-305067676,Chimpanzees produce diverse vocal sequences with ordered and recombinatorial properties.,2022,5.0,16.0,Communications Biology,2399-3642 (Electronic),5.0,1.0,410,Girard-Buttoz C and Zaccarella E and Bortolato T and Friederici AD and Wittig RM and Crockford C,https://pubmed.ncbi.nlm.nih.gov/35577891/,eng,,England,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1038/s42003-022-03350-8,"Animals;Biological Evolution;Language;*Pan troglodytes;Sound;*Vocalization, Animal",35577891,PMC9110424,,46,4826,0.0,12
03/11/2025 12:54:33,rayyan-305067679,Dwarf mongoose alarm calls: investigating a complex non-human animal call,2020,Helogale parvula,dwarf mongoose,,Carnivora,Herpestidae,field,group,Unknown,,,105,Hand,No,3,,,No,"Yes, preprocessed",,yes,,,,,,,,not reported,Luscinia,28,Some,duration,"inter unit interval, number of units",First and second half for T3 calls,,,,,peak freq; mean peak freq; max peak freq; min peak freq; peak freq start; peak freq end; mean F0; max F0; mean F0; change in peak freq; change in peak freq end; change in F0; min change F0; change F0 start; change F0 end; max F0 absolute change; min F0 absolute change; absolute change F0 start; absolute change F0 end; mean ent; max ent; start ent; mean freq bandwidth; max freq bandwidth; min freq bandwidth; end freq bandwidth,"F0, peak frequency",,R,DFA,features,,Yes,,x,rayyan-305067679,Dwarf mongoose alarm calls: investigating a complex non-human animal call.,2020,9.0,30.0,Proceedings Of The Royal Society B,1471-2954 (Electronic),287.0,1935.0,20192514,Collier K and Radford AN and Stoll S and Watson SK and Manser MB and Bickel B and Townsend SW,https://pubmed.ncbi.nlm.nih.gov/32962548/,eng,,England,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1098/rspb.2019.2514,"Animals;*Herpestidae;Social Behavior;*Vocalization, Animal",32962548,PMC7542821,,,105,0.0,3
06/11/2025 12:26:25,rayyan-305067770,Finding Meanings in Low Dimensional Structures: Stochastic Neighbor Embedding Applied to the Analysis of Indri indri Vocal Repertoire.,2019,Indri indri,indri,,Primates,Indriidae,field,group,Unknown,,,3360,"Hand, Automated",Yes,10,,8,Yes,No,,yes,,,,,Yes,50.0,15000.0,settings not reported,Praat,151,,duration,,"For each portion, the frequency range between 50 Hz and 15,000 Hz was divided into sets of frequencies called bins or bands (e.g., 50–500 Hz, 501–1000 Hz, 1001–1500 Hz, and 2001–2500 Hz). For each bin, we extracted the energy value using the function ‘Get band energy’ in Praat.",,,,,band energy,,,R; WEKA,t-SNE; multi-layer perceptron,features,,Yes,CC BY 4.0,x,rayyan-305067770,Finding Meanings in Low Dimensional Structures: Stochastic Neighbor Embedding Applied to the Analysis of Indri indri Vocal Repertoire.,2019,5.0,15.0,Animals : An Open Access Journal From Mdpi,2076-2615 (Print),9.0,5.0,,Valente D and De Gregorio C and Torti V and Miaretsoa L and Friard O and Randrianarison RM and Giacoma C and Gamba M,https://pubmed.ncbi.nlm.nih.gov/31096675/,eng,,Switzerland,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.3390/ani9050243,,31096675,PMC6562776,,,3360,0.0,10
04/11/2025 15:27:00,rayyan-305067800,"The ""Law of Brevity"" in animal communication: Sex-specific signaling optimization is determined by call amplitude rather than duration.",2019,Procavia capensis,rock hyrax,,Hyracoidea,Procaviidae,field,"group, solitary",No,19,,,Hand,Yes,14,,,Yes,"Yes, preprocessed",,no,,512,Hamming,,,,,,Avisoft SASLabPro,2,,duration,,,,,,,mean amplitude,amplitude,,not specified,,,,Yes,CC BY 4.0,x,rayyan-305067800,"The ""Law of Brevity"" in animal communication: Sex-specific signaling optimization is determined by call amplitude rather than duration.",2019,12.0,,Evolution Letters,2056-3744 (Electronic),3.0,6.0,623-634,Demartsev V and Gordon N and Barocas A and Bar-Ziv E and Ilany T and Goll Y and Ilany A and Geffen E,https://pubmed.ncbi.nlm.nih.gov/31867122/,eng,,England,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1002/evl3.147,,31867122,PMC6906988,,19,,0.0,14
17/08/2025 19:47:30,rayyan-305068102,A non-human primate combinatorial system for long-distance communication,2024,Procolobus verus,Olive colobus monkey,,Primates,Cercopithecidae,field,group,Unknown,not reported,,,Automated,Yes,,,2,No,"Yes, preprocessed",,no,,2048,Hanning/Hann,,,,,,Raven Pro,2,No,duration,,,,,max/peak frequency,,,,,R,Partitioning Around Medoids (PAM) clustering,features,,Yes,CC BY 4.0,x,rayyan-305068102,A non-human primate combinatorial system for long-distance communication.,2024,11.0,15.0,Iscience,2589-0042 (Electronic),27.0,11.0,111172,Gallot Q and Depriester C and Moran S and Zuberbühler K,https://pubmed.ncbi.nlm.nih.gov/39559758/,eng,,United States,"RAYYAN-INCLUSION: {""Dori""=>""Included""}",10.1016/j.isci.2024.111172,,39559758,PMC11570502,,-1,,0.0,
23/12/2025 20:01:55,rayyan-380414578,Vocal repertoire of sooty mangabeys (Cercocebus torquatus atys) in the Taï National Park,2004,Cercocebus atys,sooty mangabey,,Primates,Cercopithecidae,field,group,Yes,48,,163,Hand,Yes,19,,,No,No,,,,1024,,,,,,,LMA,12,Some,duration,"number of units, unit range (units/s)",,,,,,"Df1chfre (number of times the course of the first dominant frequency band crosses the smoothed average); Df1fretr (Regression function describing the trend of the 1st dominant frequency band); time to max F1;  
F1 mean;  F2 mean; F1 1st quartile; F1 second quartile; freq bandwidth; mean freq bandwidth",formants,,not specified,,,DFA only for identity,No,,x,rayyan-380414578,Vocal repertoire of sooty mangabeys (Cercocebus torquatus atys) in the Taï National Park,2004,,,Ethology,0179-1613,110.0,4.0,301-321,"Range, Friederike and Fischer, Julia",,,,,,,,,,,48,163,0.0,19
28/12/2025 09:35:54,rayyan-380414579,"Vocal repertoire of Cebus capucinus: acoustic structure, context, and usage",2008,Cebus capucinus,white-faced capuchin,,Primates,Cebidae,field,group,Unknown,,,,Hand,Yes,27,2.0,,Yes,No,,,,1024,Hanning/Hann,,,,,,LMA,14,Some,duration,"inter unit interval, number of units",,,,,,first dominant start freq; end freq; mean freq; second dominant start freq; end freq; mean freq; freq bandwidth; freq at Q1 of amp; freq at Q2 of freq; overall amplitude;  mean frequency of amplitude distribution for the first quartile; second quartile of amplitude distribution; 1/call duration (ms) × location of peak frequency (ms); min amplitude loc,"dominant frequency, amplitude",,SPSS,"DFA, PCA",features,,No,,x,rayyan-380414579,"Vocal repertoire of Cebus capucinus: acoustic structure, context, and usage",2008,,,International Journal Of Primatology,0164-0291,29.0,3.0,641-670,"Gros-Louis, Julie J and Perry, Susan E and Fichtel, Claudia and Wikberg, Eva and Gilkenson, Hannah and Wofsy, Susan and Fuentes, Alex",,,,,,,,,,,,,2.0,27
13/01/2026 11:57:29,rayyan-380414581,Baboon vocal repertoires and the evolution of primate vocal diversity,2019,Papio ursinus,chacma baboon,,Primates,Cercopithecidae,field,group,Unknown,79,,675,Automated,Yes,,,6,Yes,No,,yes,,,,,,,,,LMA,9,No,duration,,,,,,,mean F0; Q2 freq; Mean difference between regression function andactual value of the DFB1; time seg consistency; Mean difference across all time segments; Mean difference between regression function andactual value of the PF; noise %; Harmonic to noise ratio in the first third of the overallcall frequency (1 = no noise),"F0, peak frequency",,SPSS,"DFA, two-step clustering",features,,No,,x,rayyan-380414581,Baboon vocal repertoires and the evolution of primate vocal diversity,2019,,,Journal Of Human Evolution,0047-2484,126.0,,1-13,"Hammerschmidt, Kurt and Fischer, Julia",,,,,,,,,,,79,675,0.0,
04/01/2026 08:58:39,rayyan-380414583,"Vocal repertoire in the European badger (Meles meles): structure, context, and function",1999,Meles meles,European badger,,Carnivora,Mustelidae,field,group,Yes,,,594,Hand,Yes,16,8.0,,Yes,No,,yes,,,,,,,,,Waves+,4,Some,duration,"inter unit interval, number of units",,,,,,F0 bandwidth,F0,,SPSS,"DFA, agglomerative hierarchical clustering",features,,No,,x,rayyan-380414583,"Vocal repertoire in the European badger (Meles meles): structure, context, and function",1999,,,Journal Of Mammalogy,1545-1542,80.0,2.0,570-588,"Wong, Josephine and Stewart, Paul D and Macdonald, David W",,,,,,,,,,,,594,8.0,16
